id,sex,age,marital,child,educ,source,smoke,smokenum,op1,op2,op3,op4,op5,op6,mast1,mast2,mast3,mast4,mast5,mast6,mast7,pn1,pn2,pn3,pn4,pn5,pn6,pn7,pn8,pn9,pn10,pn11,pn12,pn13,pn14,pn15,pn16,pn17,pn18,pn19,pn20,lifsat1,lifsat2,lifsat3,lifsat4,lifsat5,pss1,pss2,pss3,pss4,pss5,pss6,pss7,pss8,pss9,pss10,sest1,sest2,sest3,sest4,sest5,sest6,sest7,sest8,sest9,sest10,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,pc11,pc12,pc13,pc14,pc15,pc16,pc17,pc18,Rop2,Rop4,Rop6,Rmast1,Rmast3,Rmast4,Rmast6,Rmast7,Rpss4,Rpss5,Rpss7,Rpss8,Rsest3,Rsest5,Rsest7,Rsest9,Rsest10,Rpc1,Rpc2,Rpc7,Rpc11,Rpc15,Rpc16,toptim,tmast,tposaff,tnegaff,tlifesat,tpstress,tslfest,tmarlow,tpcoiss,agegp3,agegp5,educrec,rel
535,2,46,7,2,4,1,2,0,3,2,4,2,4,1,1,1,1,1,4,1,1,5,2,1,3,1,4,4,1,4,2,2,4,4,1,4,1,3,4,2,1,5,6,5,5,3,4,2,4,4,3,3,4,4,5,3,4,4,1,4,1,4,4,4,1,1,1,1,1,0,0,0,1,1,0,0,2,3,5,4,5,3,2,1,5,4,2,3,2,3,4,4,3,3,4,4,5,4,4,4,4,4,2,3,2,2,4,4,1,4,4,4,3,4,4,2,2,24,25,39,14,24,30,37,5,60,3,4,3,2
518,2,39,7,1,5,3,2,0,4,2,3,2,4,2,3,4,2,2,2,2,3,3,4,2,2,1,4,3,4,3,4,4,2,2,2,3,2,2,2,5,5,4,3,3,2,2,3,4,5,3,3,4,3,3,3,4,3,4,2,3,2,3,2,3,3,2,1,1,0,0,0,1,0,1,0,0,4,2,2,3,2,2,3,4,4,4,3,3,3,4,2,2,3,4,4,4,4,2,3,3,3,2,3,3,3,3,3,3,3,2,3,2,4,3,3,4,4,23,19,26,33,14,35,30,4,58,2,3,4,2
377,2,55,4,2,2,5,2,0,4,2,5,1,3,2,2,3,1,4,3,3,3,5,4,1,5,1,5,5,3,3,5,2,2,4,1,4,2,5,4,2,1,5,2,5,6,6,4,4,3,4,4,3,3,4,5,4,4,4,1,4,2,3,2,4,3,1,1,1,1,0,0,1,0,1,0,0,2,2,4,5,5,5,1,4,5,5,1,5,4,4,2,2,4,5,4,5,4,3,4,1,2,2,2,2,3,2,4,3,3,2,4,4,4,5,5,4,4,25,18,42,22,24,32,35,5,81,3,5,1,1
254,1,33,4,2,5,1,2,0,3,1,4,1,5,1,3,1,3,2,3,1,1,3,1,1,1,1,3,3,2,3,1,1,2,3,1,2,1,2,4,1,1,6,5,7,7,6,2,2,2,3,5,5,4,4,2,1,4,4,1,3,1,4,1,4,1,1,0,1,1,0,0,0,0,1,0,1,1,1,5,4,4,4,1,1,1,2,2,3,4,3,1,1,3,1,5,5,5,2,2,3,4,4,3,1,2,2,4,4,4,4,4,5,5,5,4,5,5,27,19,26,11,31,22,39,4,64,2,3,4,1
369,2,38,7,2,5,1,2,0,2,3,3,3,3,2,2,3,3,1,3,2,3,3,4,2,2,2,3,1,2,3,4,3,2,2,4,1,3,2,2,3,2,3,3,4,2,3,4,4,4,4,3,4,4,3,4,3,3,3,1,3,3,2,3,3,2,2,0,1,0,0,0,0,1,0,0,0,3,3,3,3,4,4,4,2,3,3,4,2,2,3,2,2,3,3,3,3,4,3,2,4,3,2,2,3,2,3,4,2,2,3,3,3,3,2,2,4,4,18,20,21,29,15,33,28,2,53,2,3,4,2
231,1,26,1,2,4,1,1,60,2,3,3,4,4,3,3,3,3,3,3,3,3,4,3,2,4,2,3,2,4,3,4,4,2,2,4,3,2,3,3,3,3,5,6,6,6,4,3,2,3,3,3,3,3,3,4,2,3,3,2,3,2,3,3,3,3,2,1,1,1,1,1,0,1,0,0,1,3,4,3,4,3,2,4,3,4,3,3,2,2,2,3,3,3,2,3,2,3,2,2,2,2,2,3,3,3,3,3,3,2,2,3,3,2,2,3,3,3,17,16,29,31,27,29,28,7,49,1,2,3,2
315,2,31,4,1,4,8,1,40,3,3,5,2,5,2,2,4,2,1,4,2,1,5,2,1,5,1,5,5,2,4,1,1,5,5,1,4,1,4,5,1,1,7,5,5,6,7,2,2,2,4,4,3,4,4,3,2,4,4,1,4,1,4,1,4,3,1,1,1,1,1,1,0,0,1,0,1,4,2,5,4,4,4,2,4,5,5,1,4,4,4,2,1,4,4,3,4,4,3,3,4,3,4,2,2,2,2,4,4,4,2,4,2,4,4,5,4,5,24,25,47,12,30,22,38,7,75,2,2,3,1
489,1,27,2,2,4,8,1,7,1,3,3,2,4,1,1,4,2,1,4,3,4,3,2,3,1,1,4,1,1,2,3,4,1,3,2,1,3,3,4,2,1,4,5,5,4,1,1,3,3,3,3,2,3,4,3,2,3,4,1,3,2,4,3,2,2,3,0,1,1,0,0,0,0,0,0,0,4,4,2,3,4,3,4,2,3,3,4,3,3,3,2,2,4,5,3,4,5,4,3,4,2,1,3,3,3,2,4,3,2,3,2,2,2,2,2,4,4,20,22,23,22,19,25,30,2,54,1,2,3,1
438,2,35,1,2,6,9,1,110,3,1,3,2,4,1,2,3,3,3,4,2,3,3,4,2,2,1,3,3,4,2,1,3,2,3,1,3,3,3,2,4,4,5,5,5,4,6,3,4,5,3,3,5,3,3,4,5,3,3,2,3,3,2,3,3,2,2,1,1,1,1,1,1,0,1,0,0,5,2,3,3,2,4,4,2,3,3,4,3,2,4,3,3,4,4,5,4,5,3,2,2,3,2,3,3,3,3,3,2,2,3,3,1,4,2,2,3,3,24,19,26,27,25,38,27,7,52,2,3,5,2
419,1,44,4,1,4,1,1,100,3,2,3,2,3,1,2,3,1,2,4,2,1,3,1,1,4,1,3,3,1,2,1,2,3,3,1,2,1,2,4,1,1,5,4,5,7,7,3,1,1,4,4,1,3,4,2,2,4,4,1,3,1,3,1,4,2,1,1,1,1,0,1,1,0,0,1,0,4,4,5,3,3,2,3,4,5,5,1,3,3,3,2,4,3,4,4,4,5,3,4,3,3,4,2,2,3,2,4,4,4,3,4,2,2,3,5,4,2,22,24,29,11,28,19,37,6,61,2,4,3,1
313,2,46,7,1,4,8,2,0,4,2,5,1,5,1,1,4,1,1,4,2,1,5,3,1,4,1,5,5,1,4,1,2,5,5,1,5,2,4,5,2,1,2,3,3,2,2,2,3,3,5,3,3,4,4,2,3,4,4,2,4,2,2,3,2,3,2,1,1,1,1,0,0,1,0,0,0,1,1,5,5,5,4,3,4,4,4,2,4,4,4,2,2,4,5,4,5,5,4,4,4,3,4,1,3,2,2,3,3,2,2,3,5,5,3,4,4,4,28,27,47,15,12,24,29,5,77,3,4,3,2
538,2,28,3,2,3,7,2,0,5,2,4,1,5,1,1,4,1,1,4,1,1,4,1,1,4,1,5,5,1,5,2,2,4,4,1,4,1,4,4,1,1,7,7,7,7,7,2,2,1,5,4,2,4,5,2,1,4,4,1,4,1,4,1,4,1,4,1,1,1,0,0,0,1,0,0,0,1,1,4,4,5,5,1,4,5,5,1,5,5,5,1,1,4,5,4,5,5,4,4,4,4,4,1,2,2,1,4,4,4,4,1,5,5,5,5,5,5,28,28,43,12,35,16,37,4,86,1,2,2,1
295,2,37,4,2,6,1,2,0,4,1,4,1,4,2,2,3,2,1,3,2,1,5,5,2,1,2,4,4,4,4,2,2,4,4,1,4,2,4,4,1,1,6,6,6,6,6,2,2,2,4,4,2,4,4,2,2,4,4,1,4,1,4,2,4,4,3,1,1,1,0,0,0,0,1,0,0,3,2,4,4,4,3,3,3,4,4,2,3,4,3,2,2,4,4,5,5,4,3,3,4,3,4,2,2,2,2,4,4,3,1,2,3,4,3,4,4,4,26,23,38,22,30,20,34,4,66,2,3,5,1
120,2,74,8,2,5,6,2,0,5,3,4,1,4,1,4,3,2,1,4,1,1,5,1,1,5,1,4,4,1,3,1,1,4,4,1,5,1,5,4,1,1,7,7,7,6,7,2,2,1,4,4,1,4,4,1,1,4,4,1,4,1,4,1,4,1,1,1,1,1,0,1,0,1,1,1,0,2,2,5,5,4,5,1,4,4,4,2,5,4,5,1,1,5,5,3,5,5,1,3,4,4,4,2,2,2,2,4,4,4,4,4,4,4,5,4,5,5,26,23,43,10,34,16,40,7,82,3,5,4,2
368,2,82,8,2,4,6,2,0,4,1,4,1,4,1,2,3,2,2,4,2,1,3,3,1,3,1,3,3,1,2,1,1,1,3,1,1,1,3,3,1,1,6,5,6,6,6,3,2,3,4,4,3,4,4,3,2,3,3,1,3,1,2,1,4,1,1,1,1,1,1,1,0,1,1,0,0,1,2,5,4,5,4,2,3,4,4,5,4,5,5,2,1,1,4,5,5,5,3,3,3,3,4,2,2,2,2,4,4,4,4,4,5,4,4,1,4,5,27,23,25,12,29,24,35,7,71,3,5,3,2
161,1,43,1,2,4,1,2,0,3,3,4,3,4,2,2,3,1,1,4,1,2,4,1,1,3,1,4,5,2,4,1,2,4,4,1,1,1,3,4,1,1,4,4,2,2,4,3,3,3,4,4,3,3,3,3,4,4,4,1,4,1,3,3,3,2,2,1,1,1,0,1,0,1,1,1,0,2,3,5,3,4,3,2,3,4,3,3,3,3,2,3,3,3,4,3,3,4,3,4,4,4,3,2,2,3,3,4,4,2,3,3,4,3,4,3,3,3,21,25,36,12,16,29,34,7,60,2,4,3,2
456,2,24,1,2,5,1,2,0,2,3,4,2,4,2,2,4,3,2,4,2,1,5,3,2,4,1,5,3,2,4,1,4,5,4,3,5,3,5,3,4,3,5,5,5,4,4,2,4,4,3,4,3,4,4,3,2,3,3,2,3,1,3,3,3,2,2,1,1,1,1,0,0,0,0,0,0,2,4,4,3,5,4,3,2,3,3,3,4,4,4,3,2,4,5,3,4,4,3,2,3,3,4,3,2,2,2,3,4,2,3,3,4,2,3,3,3,4,21,23,43,26,23,27,30,4,64,1,1,4,2
40,1,36,4,1,3,1,2,0,1,3,4,3,4,1,4,3,2,2,3,3,3,3,4,2,2,1,1,3,2,3,2,4,3,3,1,2,4,3,3,1,1,3,5,4,4,6,3,3,4,2,2,4,3,3,3,5,3,4,1,3,1,2,3,4,3,1,1,1,1,0,0,0,0,1,0,0,4,2,4,3,3,1,5,4,4,4,2,4,3,1,4,3,2,2,3,3,5,1,3,3,2,2,4,4,3,3,4,4,2,2,4,2,4,1,4,2,3,20,17,26,22,22,36,32,4,51,2,3,2,1
60,1,45,4,1,6,1,2,0,3,1,4,1,5,1,1,4,1,1,4,1,1,4,1,1,4,1,5,5,1,5,3,3,4,4,1,4,1,4,5,1,1,5,5,5,4,3,2,1,1,5,4,2,4,4,2,2,4,4,1,1,1,4,1,4,1,1,1,1,1,0,0,1,1,0,0,0,1,1,3,5,5,5,1,5,5,5,1,5,5,5,1,1,5,5,5,5,5,4,4,4,4,4,1,2,2,2,4,4,4,4,4,5,5,5,5,5,5,27,28,44,14,22,17,37,5,88,3,4,5,1
290,1,50,4,1,4,8,1,200,2,2,3,3,4,3,2,3,2,1,4,1,1,3,1,1,3,1,4,4,1,3,1,2,4,4,1,3,1,4,4,1,1,3,2,4,2,3,3,3,3,4,3,3,4,3,3,3,4,4,1,4,1,4,1,4,1,1,1,1,1,0,1,1,1,0,0,0,2,3,5,4,4,4,2,5,4,4,2,4,4,4,1,2,4,2,4,3,3,3,3,4,4,4,2,3,2,3,4,4,4,4,4,4,3,4,4,5,4,19,25,36,11,14,28,40,6,72,3,5,3,1
367,1,27,1,2,5,1,1,20,2,4,3,3,3,3,2,3,2,2,3,3,3,2,2,1,2,1,2,3,2,3,1,2,1,2,1,3,1,3,3,3,2,1,2,2,1,1,3,4,3,3,2,2,3,3,4,2,4,3,1,4,3,2,2,3,1,1,1,1,1,1,0,0,0,0,1,0,3,4,4,3,4,2,5,1,3,3,2,2,4,2,5,4,2,2,2,3,3,3,3,3,2,2,3,4,3,3,4,2,3,4,4,3,2,1,4,1,2,16,19,24,16,7,31,33,5,45,1,2,4,2
467,1,21,1,2,3,9,2,0,4,1,4,1,4,2,1,4,2,1,4,1,1,5,2,1,2,1,5,5,1,5,2,2,5,5,1,5,1,5,5,1,1,6,7,5,4,3,3,2,3,5,5,2,5,5,5,2,4,4,1,4,3,4,1,3,1,1,1,1,1,0,1,0,1,1,0,1,1,1,5,4,5,4,4,3,3,5,1,5,1,1,1,1,5,4,5,5,4,4,3,4,4,4,1,1,1,1,4,2,4,4,4,5,5,2,5,5,5,26,27,47,13,25,21,37,7,72,1,1,2,2
32,1,31,3,2,6,9,2,0,2,3,2,3,3,3,3,2,3,3,2,3,2,2,3,1,3,3,3,2,4,1,3,3,2,2,1,4,3,2,2,4,4,3,4,3,3,3,2,3,4,2,3,3,3,3,3,3,3,3,1,3,1,3,3,3,2,1,0,1,1,0,0,0,0,1,0,0,4,4,2,2,2,2,4,3,3,3,4,3,2,2,4,4,2,4,3,3,3,2,2,2,2,3,4,3,3,3,4,4,2,3,4,2,2,2,2,2,2,16,15,23,29,16,31,32,3,42,2,2,5,1
217,2,49,4,1,4,4,1,150,5,1,5,1,5,1,2,4,1,1,4,1,1,3,2,1,2,1,3,3,1,3,1,2,1,3,1,3,1,4,3,1,1,5,6,6,6,5,3,3,2,5,4,2,4,4,2,1,4,4,1,4,1,4,1,4,1,1,1,1,0,0,1,0,1,1,1,1,1,1,5,5,5,5,1,3,5,5,1,5,4,3,3,3,4,5,5,5,5,3,4,4,4,4,1,2,2,2,4,4,4,4,4,5,5,5,5,3,3,30,27,28,12,28,20,40,7,80,3,4,3,1
58,1,49,4,1,2, , , ,3,4,4,4,4,4,3,3,2,2,3,4,4,5,4,1,4,1,5,5,2,3,5,3,2,4,1,5,1,5,5,5,2,5,5,5,4,4,3,3,2,4,3,2,4,4,3,3,2,1,4,3,3,4,2,2,2,2,0,1,1,1,0,1,0,0,1,0,1,3,1,2,3,3,4,3,2,2,1,3,2,3,3,2,3,3,2,2,2,2,3,3,1,1,2,3,2,2,1,2,3,3,3,5,3,2,5,3,4,17,16,43,25,23,25,24,5,52,3,4,1,1
497,2,48,4,2,3,8,2, ,2,1,3,3,3,2,1,2,1,1,3,3,1,4,2,2,3,4,2,3,2,2,1,3,1,4,4,3,3,3,3,3,2,3,3,4,4,5,3,3,3,4,4,3,4,4,3,2,4,4,1,4,1,3,3,2,1,1,0,0,0,0,0,0,0,1,0,0,3,2,1,3,4,4,3,2,3,2,5,1,3,3,3,4,2,1,5,3,4,4,4,4,2,4,2,2,2,2,4,4,2,4,4,3,4,3,1,3,2,20,23,28,26,19,25,35,1,45,3,4,2,1
453,2,20,1,2,3,1,2,0,3,2,3,2,5,1,3,3,1,1,1,2,2,5,4,3,3,2,4,3,3,3,2,3,4,3,3,5,3,4,4,3,2,4,6,4,2,2,5,3,4,3,4,4,3,3,4,3,4,4,2,3,2,3,1,3,3,3,0,0,1,0,0,0,0,0,0,0,3,4,2,3,2,5,4,4,4,3,2,5,3,5,1,1,5,5,4,4,5,2,4,4,3,3,3,2,3,3,3,3,4,2,2,3,2,2,4,5,5,24,20,38,28,18,34,31,1,67,1,1,2,2
485,1,25,7,2,5,1,1,20,4,1,4,4,4,2,1,4,1,1,4,2,1,3,1,1,4,1,4,4,2,4,1,1,3,3,1,5,1,5,4,2,1,5,5,6,6,6,2,3,2,4,5,1,5,5,2,1,4,4,1,4,1,4,1,4,1,1,0,1,1,1,0,0,0,0,0,0,1,2,5,4,5,3,1,4,3,4,2,4,4,4,2,1,5,4,5,2,4,4,4,4,3,4,2,1,1,1,4,4,4,4,4,5,4,5,4,4,5,23,27,39,12,28,16,40,3,76,1,2,4,2
303,2,58,5,2,2,7,2,0,5,1,5,2,5,1,2,4,2,2,2,1,1,4,2,1,5,1,5,5,1,5,1,1,4,5,1,4,1,4,5,1,1,6,6,6,6,3,2,2,3,5,5,2,4,5,4,2,4,4,1,4,1,4,1,4,1,1,1,1,1,1,1,0,0,0,0,0,2,2,3,4,4,4,2,4,4,4,1,4,2,4,2,2,4,4,5,4,5,3,3,3,4,4,1,1,2,1,4,4,4,4,4,4,4,4,5,4,4,29,23,46,11,27,20,40,5,70,3,5,1,1
216,1,31,4,1,4,1,2, ,4,1,5,1,5,1,1,4,1,1,4,1,1,4,2,2,5,1,5,4,1,5,1,2,4,4,2,4,1,5,5,2,1,5,6,6,7,3,3,4,3,4,3,3,4,5,4,1,4,4,1,4,1,4,1,4,1,1,1,1,1,1,0,0,1,1,1,0,1,3,2,4,5,3,2,5,5,5,1,5,3,3,2,5,4,4,5,5,5,4,4,4,4,4,2,3,2,1,4,4,4,4,4,5,3,4,5,4,1,29,28,45,15,27,26,40,7,70,2,2,3,1
188,2,29,1,2,2,8,2,0,3,1,5,1,5,1,1,4,1,1,4,1,1,5,1,1,4,1,5,4,1,5,1,1,4,4,1,5,1,5,4,1,1,5,5,5,4,7,2,2,3,5,5,2,3,4,3,2,4,4,1,4,1,4,1,4,1,1,1,1,1,0,1,0,1,1,1,1,1,2,4,5,5,5,1,3,4,2,2,4,3,3,3,3,3,5,5,5,5,4,4,4,4,4,1,1,3,2,4,4,4,4,4,5,4,5,4,3,3,28,28,45,10,26,21,40,8,70,1,2,1,2
162,1,22,1,2,5,7,2,2,3,2,5,3,2,3,2,3,3,1,4,2,2,5,3,2,4,1,5,4,3,3,4,3,5,5,1,3,1,5,5,2,2,2,6,4,3,1,3,3,4,4,4,4,4,4,4,3,4,4,1,3,1,3,3,3,2,1,1,1,1,1,0,0,0,0,0,0,2,4,2,2,3,3,5,4,3,3,4,4,4,2,3,2,4,4,4,3,3,3,2,4,3,3,2,2,2,2,4,4,2,3,4,4,2,1,2,3,4,20,22,44,22,16,29,34,4,54,1,1,4,2
67,2,20,3,2,4,8,1,100,2,3,2,4,2,2,2,3,2,3,4,3,2,2,4,1,3,3,4,2,2,2,4,4,4,2,1,2,5,2,3,3,3,2,2,2,6,2,3,3,4,3,1,3,2,2,4,4,4,3,2,3,2,2,4,2,3,4,1,1,1,0,0,1,1,0,0,0,4,5,5,1,4,1,4,1,1,1,1,2,3,1,2,2,2,2,3,2,4,3,3,2,2,3,3,5,4,4,3,3,1,2,1,2,1,2,5,4,4,15,20,26,30,14,37,24,5,42,1,1,3,1
478,1,21,1,2,5,1,2, ,5,2,4,2,3,3,2,4,2,3,4,2,2,4,4,4,2,1,2,2,4,3,1,1,1,2,4,1,1,3,2,1,1,5,6,6,6,6,3,3,3,4,3,3,3,4,3,2,4,4,1,4,1,4,1,4,1,1,1,1,1,0,0,0,1,1,0,1,2,2,4,4,4,3,2,4,3,4,2,4,3,4,3,2,3,3,4,4,3,3,3,2,3,3,2,3,3,2,4,4,4,4,4,4,4,4,4,3,4,23,22,22,22,29,27,40,6,66,1,1,4,2
228,2,26,1,2,5,1,1,3,4,2,5,2,4,2,1,4,1,1,4,1,2,5,1,1,4,1,5,5,2,4,1,1,5,4,1,4,1,5,5,2,2,6,6,7,7,5,3,2,3,5,4,2,4,4,4,2,4,4,1,4,1,4,1,4,2,2,1,1,1,1,1,0,1,1,0,0,3,1,5,5,5,5,3,5,3,3,4,5,2,5,1,1,5,5,4,4,4,4,4,4,4,3,1,2,2,2,4,4,4,3,3,3,5,3,2,5,5,25,27,46,13,31,23,38,7,76,1,2,4,2
107,1,39,3,2,4,7,2,0,2,2,4,4,2,4,3,3,2,3,4,4,2,3,5,4,2,2,5,3,3,2,3,4,2,3,3,3,1,3,4,4,3,3,3,3,3,1,3,3,4,3,3,4,3,3,3,3,4,3,1,3,4,2,3,2,2,3,1,0,1,1,1,0,1,1,0,1,5,2,3,4,3,2,5,4,3,3,4,2,2,1,3,3,3,4,4,2,2,2,3,2,1,3,3,3,3,3,4,1,2,3,2,1,4,1,2,3,3,16,18,30,32,13,32,26,7,48,2,3,3,1
177,2,24,1,2,3,2,2,0,2,3,3,2,2,3,1,4,1,1,4,1,2,3,2,1,2,2,4,4,4,4,1,1,2,2,2,4,1,2,2,2,1,4,4,4,3,3,4,4,4,4,3,4,3,3,3,3,3,3,1,3,1,3,3,3,3,2,1,1,1,1,0,1,0,1,0,0,2,3,3,3,4,3,2,3,3,3,2,3,3,3,3,3,3,3,3,4,3,4,4,4,4,3,2,3,3,3,4,4,2,2,3,4,3,4,4,3,3,17,27,29,17,18,33,30,6,58,1,1,2,2
27,2,38,4,1,5, ,2,0,3,1,5,1,5,1,3,4,3,2,3,2,1,5,5,1,4,1,4,4,1,4,1,4,1,1,1,2,1,2,4,1,1,6,6,6,6,6,5,4,5,5,5,5,4,5,5,4,4,4,1,4,1,4,1,4,1,1,1,1,0,0,0,0,0,0,0,0,2,3,3,3,5,5,3,2,2,2,2,2,3,3,3,5,3,3,5,5,5,2,2,3,3,4,1,1,2,1,4,4,4,4,4,4,3,3,4,3,1,28,21,31,17,30,33,40,2,54,2,3,4,1
176,2,53,7,2,6,1,2,0,4,1,4,2,5,2,3,2,3,3,3,1,4,3,4,1,3,2,3,2,4,3,2,2,2,3,1,2,5,2,3,1,1,2,2,3,2,2,3,3,4,5,2,4,4,1,5,5,4,4,1,4,1,4,1,3,1,1,1,1,1,0,1,0,1,0,0,0,1,4,4,5,5,5,2,5,5,5,1,5,4,5,1,1,5,5,5,4,4,2,2,2,4,1,1,4,2,5,4,4,4,4,4,5,2,4,5,5,5,26,16,26,23,11,36,39,5,84,3,5,5,2
351,2,31,4,1,4,8,2,0,3,3,3,3,2,5,3,3,3,3,3,2,4,5,3,2,5,1,4,4,2,4,1,2,5,5,1,5,1,5,4,2,1,4,4,4,4,4,3,2,3,4,4,2,4,4,1,1,4,4,1,4,1,4,1,3,3,1,1,1,1,1,1,0,1,1,0,0,3,4,3,3,3,2,5,2,3,3,4,3,2,3,3,2,2,3,3,3,1,2,2,2,3,1,2,2,2,2,4,4,4,2,4,3,2,1,2,3,4,15,16,46,16,20,20,37,7,47,2,2,3,1
143,1,21,1, ,5,1,2, ,2,1,4,1,5,1,2,4,1,1,4,3,2,5,4,1,2,5,4,3,3,1,1,4,4,4,1,3,1,3,4,1,1,4,4,5,7,6,1,1,3,5,3,2,3,4,2,3,4,4,1,4,1,4,1,4,1,1,1,1,1,0,0,0,0,0,0,0,4,2,3,4,5,3,4,2,4,3,2,3,4,3,2,2,3,3,5,5,5,3,4,4,2,3,1,3,3,2,4,4,4,4,4,2,4,2,4,4,4,26,24,33,22,26,21,40,3,60,1,1,4,2
317,2,53,4,1,4,5,2,0,4,3,5,3,4,2,2,3,2,2,3,2,4,5,3,1,5,1,4,5,2,3,1,2,5,4,2,4,2,4,4,3,1,5,5,5,5,4,3,4,4,4,3,3,3,4,3,2,3,3,2,3,1,3,1,2,3,1,1,1,1,0,1,0,1,1,1,0,4,2,5,4,4,4,3,4,5,4,4,4,3,4,3,2,4,4,3,3,4,3,3,3,3,1,2,3,3,2,3,4,4,2,4,2,4,3,2,3,4,23,19,43,18,24,29,31,7,67,3,5,3,1
178,2,42,4,1,3,7,2,0,3,1,3,3,3,2,2,3,1,2,4,3,1,4,3,4,2,4,2,2,3,2,2,2,2,3,3,2,4,2,2,2,2,2,2,2,5,2,3,4,5,3,3,4,3,3,3,4,3,4,2,2,3,2,4,1,4,4,1,1,0,0,0,0,0,1,0,0,4,3,2,2,2,3,4,2,2,2,4,3,2,3,4,3,2,3,5,3,4,3,4,3,2,4,3,3,3,3,3,2,1,1,1,2,3,2,2,2,3,21,23,23,29,13,35,20,3,42,2,4,2,1
421,2,68,4,2,3,6,2, ,3,1,4,1,4,1,1,2,3,3,3,2,3,3,5,2,5,1,4,3,5,5,4,3,3,3,2,4,4,3,4,2,2,5,5,3,4,6,3,4,3,4,3,3,3,4,5,3,4,4,1,4,1,3,1,4,2,1,1,1,1,0,1,0,1,0,0,0,4,4,4,3,4,4,1,4,3,4,2,3,3,3,3,3,3,3,5,5,5,4,2,2,3,2,2,3,3,2,4,4,4,3,4,2,2,5,4,3,3,26,18,37,30,23,31,38,5,60,3,5,2,1
701,1,47,4,1,4,1,2,0,3,5,2,3,4,2,3,3,4,2,4,3,3,5,4,1,2,3,4,3,1,2,4,4,3,3,2,4,1,4,3,5,4,5,3,3,2,1,4,4,4,3,4,4,3,3,5,4,4,4,1,3,1,4,1,3,2,1,1,1,0,0,0,0,0,0,1,0,4,4,3,4,4,4,4,3,4,4,2,4,2,2,4,4,2,4,1,3,4,2,1,3,2,2,3,2,3,3,4,4,4,3,4,2,2,2,4,2,2,17,17,33,29,14,36,37,3,54,3,4,3,1
504,1,48,4,1,4,1,2,0,3,1,4,1,4,3,2,4,1,1,3,1,1,5,2,1,4,1,5,5,2,3,1,1,4,4,1,4,1,5,4,1,1,4,4,4,5,6,3,1,3,4,4,2,3,4,5,2,4,4,1,4,1,4,1,3,2,1,1,1,1,1,0,1,0,1,0,1,1,3,2,4,5,3,4,3,5,4,2,4,4,3,2,2,4,4,5,5,3,3,4,4,4,4,2,2,3,2,4,4,4,3,4,5,3,2,4,4,4,24,26,43,12,23,25,38,7,67,3,4,3,1
329,1,18,2,2,3,1,1,35,2,5,3,4,3,3,3,2,4,2,2,3,2,3,2,1,2,2,3,4,1,2,4,3,3,4,1,1,1,2,3,3,3,3,4,2,3,1,4,4,4,3,2,3,4,3,4,4,3,3,2,3,3,3,2,2,4,3,0,0,1,1,0,0,0,0,1,0,4,4,2,2,2,3,5,1,1,2,3,1,3,2,4,4,1,4,1,2,3,2,1,3,2,3,3,4,2,3,3,2,3,1,2,2,2,1,3,2,2,14,15,27,21,13,35,25,3,36,1,1,2,1
128,2,39,4,1,5,1,1,20,2,2,3,2,4,4,3,3,2,2,2,1,2,4,4,2,5,1,4,3,3,3,2,3,2,4,2,2,1,3,4,4,4,3,3,3,3,2,2,2,3,4,3,3,4,4,3,2,3,3,2,3,1,3,3,2,2,2,1,1,1,0,1,0,1,0,0,0,2,2,4,4,4,4,2,4,4,4,2,3,4,4,2,2,4,4,4,4,2,2,3,3,4,3,2,3,2,2,3,4,2,3,3,4,4,4,4,4,4,19,20,34,26,14,24,29,5,71,2,3,4,1
309,1,57,5,2,3,8,1,160,3,2,5,1,5,1,1,4,1,1,4,1,1,5,1,1,4,2,4,4,1,4,1,2,5,5,1,4,2,5,5,2,2,3,2,6,5,7,3,1,1,4,4,1,5,4,4,2,4,4,1,3,1,4,1,4,1,1,1,1,1,1,1,0,1,1,1,0,2,1,5,5,4,3,5,4,5,5,4,2,4,5,1,1,4,5,4,5,5,4,4,4,4,4,2,2,1,2,4,4,4,4,4,4,5,1,2,5,5,27,28,45,15,23,19,39,8,73,3,5,2,1
406,1,34,3,2,4,1,1,210,4,4,3,3,4,2,1,4,1,1,4,3,4,4,3,3,5,1,4,5,2,3,1,5,4,3,3,3,3,4,3,4,4,4,4,6,4,6,4,3,5,3,4,2,4,4,3,3,4,4,1,4,1,4,1,3,2,3,1,0,1,1,0,0,1,0,0,0,4,4,3,2,3,5,4,4,5,5,5,4,5,3,4,4,3,5,2,3,4,4,4,4,2,1,3,2,2,2,4,4,4,3,2,2,2,2,1,2,2,20,23,38,29,24,29,36,4,58,2,3,3,1
134,2,41,7,1,4,5,2, ,3,1,5,1,5,1,1,4,1,1,4,4,3,4,4,2,1,1,4,5,3,5,2,4,4,3,2,5,2,5,4,3,3,2,3,6,4,3,3,3,5,4,4,4,3,3,3,4,4,4,1,4,1,3,4,4,1,1,1,1,1,0,0,0,1,1,0,0,4,4,5,5,5,5,3,3,5,5,2,5,5,5,1,1,5,5,5,5,5,4,4,4,1,2,2,2,3,3,4,4,1,4,4,2,2,3,4,5,5,28,23,40,26,18,32,36,5,79,2,4,3,2
