id,sex,age,marital,child,educ,source,smoke,smokenum,op1,op2,op3,op4,op5,op6,mast1,mast2,mast3,mast4,mast5,mast6,mast7,pn1,pn2,pn3,pn4,pn5,pn6,pn7,pn8,pn9,pn10,pn11,pn12,pn13,pn14,pn15,pn16,pn17,pn18,pn19,pn20,lifsat1,lifsat2,lifsat3,lifsat4,lifsat5,pss1,pss2,pss3,pss4,pss5,pss6,pss7,pss8,pss9,pss10,sest1,sest2,sest3,sest4,sest5,sest6,sest7,sest8,sest9,sest10,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,pc11,pc12,pc13,pc14,pc15,pc16,pc17,pc18,Rop2,Rop4,Rop6,Rmast1,Rmast3,Rmast4,Rmast6,Rmast7,Rpss4,Rpss5,Rpss7,Rpss8,Rsest3,Rsest5,Rsest7,Rsest9,Rsest10,Rpc1,Rpc2,Rpc7,Rpc11,Rpc15,Rpc16,toptim,tmast,tposaff,tnegaff,tlifesat,tpstress,tslfest,tmarlow,tpcoiss,agegp3,agegp5,educrec,rel
530,FEMALES,25,SINGLE,NO,COMPLETED UNDERGRADUATE,"TIME (lack of time, too much to do)",YES,10,4,2,4,1,3,3,2,3,2,2,3,1,1,4,1,1,3,2,2,4,3,4,2,2,3,4,1,4,2,4,4,3,3,6,6,6,6,6,3,2,3,5,5,3,5,5,1,2,4,4,1,4,1,4,1,4,2,1,0,1,1,0,0,0,0,1,0,1,1,1,5,5,4,4,2,4,3,3,2,4,4,4,2,2,4,4,4,5,3,3,3,3,4,4,1,1,1,1,4,4,4,3,4,5,5,4,4,4,4,23,23,36,20,30,18,39,4,74,18 - 29,25 - 32,completed undergrad uni,In a relationship
109,MALES,33,SINGLE,NO,SOME ADDITIONAL TRAINING,LIFE IN GENERAL,YES,200,4,1,4,2,5,2,2,3,3,3,3,1,2,4,1,2,3,1,4,3,1,4,1,3,3,3,1,4,2,3,3,1,1,5,5,5,5,5,1,1,2,5,4,2,5,4,2,2,4,4,1,4,1,3,1,3,1,1,1,0,1,1,0,1,0,0,0,0,1,2,5,4,4,4,3,3,4,4,3,4,4,4,2,2,4,4,5,4,4,3,2,2,4,3,1,2,1,2,4,4,4,4,4,5,4,3,3,4,4,26,20,34,14,25,16,38,4,71,30 - 44,33 - 40,some additional training,In a relationship
337,MALES,32,MARRIED FIRST TIME,YES,SOME ADDITIONAL TRAINING,SPOUSE OR PARTNER,NO,0,3,3,3,3,3,3,3,3,2,2,3,2,2,4,2,1,4,1,4,4,1,1,1,2,3,3,1,1,1,2,2,1,1,6,6,6,6,6,3,3,3,3,3,2,3,3,4,3,3,3,2,3,2,3,2,3,2,2,1,1,1,0,0,1,1,1,0,1,2,2,3,3,3,3,4,2,1,3,1,3,2,2,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,2,5,3,3,18,20,28,12,30,30,30,7,52,30 - 44,25 - 32,some additional training,Not in a relationship
509,MALES,42,MARRIED FIRST TIME,YES,SOME SECONDARY,LIFE IN GENERAL,NO,0,4,4,4,1,4,1,1,3,1,1,3,1,1,4,1,1,3,1,3,3,1,3,1,1,2,4,1,3,1,2,4,1,1,5,5,5,6,5,1,2,2,4,4,1,4,4,2,1,3,4,1,4,1,4,1,3,2,2,1,1,1,0,1,0,1,1,0,0,5,3,5,4,5,4,1,4,4,4,1,4,5,3,1,1,4,4,2,5,5,4,4,4,4,4,2,2,2,2,4,4,4,3,3,1,3,5,5,5,5,24,26,31,10,26,17,36,6,74,30 - 44,41 - 49,did not complete high school,Not in a relationship
235,MALES,26,SINGLE,NO,COMPLETED HIGHSCHOOL,WORK,NO,0,4,3,5,4,4,3,3,4,1,2,4,1,2,4,3,2,4,1,5,4,2,4,2,3,5,3,1,5,1,4,4,3,2,2,2,2,2,4,2,5,4,4,3,2,4,3,5,4,4,4,1,4,1,4,2,4,2,1,1,1,1,1,0,1,1,1,0,0,2,3,5,5,5,3,4,4,4,4,2,2,4,3,3,3,2,4,3,2,3,2,4,3,4,3,2,3,2,3,4,4,3,3,4,4,3,2,4,3,3,21,24,42,20,12,32,38,7,64,18 - 29,25 - 32,completed high school,In a relationship
498,FEMALES,25,STEADY RELATIONSHIP,NO,POSTGRADUATE COMPLETED,HEALTH/ILLNESS,YES,7,4,1,3,1,5,2,1,3,1,1,4,3,2,4,4,4,4,4,3,2,4,3,3,3,2,2,3,2,2,3,2,3,1,4,6,5,6,7,3,4,4,3,4,2,3,3,4,1,4,4,1,4,1,3,4,4,2,2,1,1,1,0,0,0,0,1,0,0,1,2,1,3,4,5,4,2,4,3,1,5,5,4,2,2,3,5,5,5,4,4,4,4,2,3,3,2,3,3,4,4,1,3,3,5,4,2,5,4,4,26,24,27,31,28,29,34,4,68,18 - 29,25 - 32,completed postgrad uni,Not in a relationship
304,FEMALES,36,MARRIED FIRST TIME,YES,COMPLETED HIGHSCHOOL,CHILDREN,NO,0,3,3,4,3,5,1,2,4,2,4,4,4,1,5,2,1,4,1,5,5,2,5,3,2,4,4,1,4,2,5,4,1,1,6,6,6,6,4,3,2,4,4,4,3,3,3,4,2,4,4,1,4,1,4,1,4,2,1,1,1,1,1,0,0,1,1,0,0,5,3,3,4,4,3,1,3,4,4,4,4,2,3,5,5,1,1,3,3,5,3,3,1,1,4,2,2,3,3,4,4,4,3,4,1,3,5,2,1,1,23,20,45,16,28,28,39,6,49,30 - 44,33 - 40,completed high school,Not in a relationship
437,MALES,24,SINGLE,NO,COMPLETED UNDERGRADUATE,WORK,NO,0,4,2,4,2,4,2,2,4,3,2,4,2,2,4,2,1,4,1,3,4,1,4,1,2,3,4,1,4,1,4,3,2,2,5,6,5,4,3,4,4,3,4,4,3,3,3,3,4,4,4,3,2,3,2,1,2,3,2,1,1,1,0,0,0,0,0,0,0,4,3,3,3,4,5,5,3,3,4,5,4,3,4,2,2,4,5,4,4,4,3,2,3,3,3,2,2,3,3,2,2,4,2,3,2,3,1,1,4,4,24,22,37,14,23,31,27,3,60,18 - 29,18 - 24,completed undergrad uni,In a relationship
403,FEMALES,56,MARRIED FIRST TIME,NO,SOME ADDITIONAL TRAINING, ,NO, ,5,1,5,1,5,4,1,4,1,1,4,1,1,4,1,1,3,1,4,4,1,5,1,1,3,4,1,2,1,4,5,1,1,6,7,7,7,6,1,1,2,2,5,2,5,5,1,1,4,4,1,4,1,4,1,4,1,1,1,1,1,0,1,1,1,1,0,1,1,1,5,4,5,4,1,4,5,5,1,5,5,4,1,1,5,5,5,5,2,4,4,4,4,4,4,1,1,1,4,4,4,4,4,5,5,5,5,5,5,27,28,38,10,33,15,40,8,86,45+,50+,some additional training,Not in a relationship
311,MALES,40,MARRIED FIRST TIME,YES,SOME SECONDARY,MONEY/FINANCES,NO,0,4,2,4,2,4,2,2,4,1,2,4,2,2,2,4,3,2,1,3,2,3,3,4,4,2,2,3,2,3,2,2,3,3,3,3,3,3,4,3,4,3,3,2,3,3,3,4,4,3,4,2,3,4,4,3,3,2,2,1,1,1,1,0,0,0,0,1,0,3,3,4,4,4,2,4,2,3,3,4,3,3,3,3,3,3,3,4,4,4,3,4,3,3,3,3,4,3,3,3,1,2,3,3,3,3,2,2,3,3,24,24,22,31,16,34,29,5,53,30 - 44,33 - 40,did not complete high school,Not in a relationship
499,MALES,36,SINGLE,NO,COMPLETED UNDERGRADUATE,"TIME (lack of time, too much to do)",NO, ,3,1,5,3,5,1,1,4,1,1,1,1,2,4,2,1,4,1,5,4,2,3,1,2,4,4,1,2,1,3,5,2,2,3,3,6,2,2,3,1,2,5,5,3,5,5,2,1,4,4,1,4,1,4,1,4,1,1,1,1,1,0,1,0,0,1,1,0,1,2,5,1,5,5,1,5,5,2,5,5,4,1,4,1,5,5,5,3,5,4,4,4,4,3,1,1,1,1,4,4,4,4,4,5,4,5,1,2,5,26,24,38,15,16,16,40,6,70,30 - 44,33 - 40,completed undergrad uni,In a relationship
103,FEMALES,23,LIVING WITH PARTNER,NO,COMPLETED UNDERGRADUATE,WORK,YES,4,2,1,4,1,4,3,3,3,1,2,4,3,2,5,3,2,3,3,3,3,3,3,2,4,4,3,2,4,2,4,3,1,1,5,6,6,7,7,4,3,4,3,3,5,3,2,3,4,4,4,1,4,2,3,2,3,4,4,0,1,1,1,0,0,0,0,0,0,4,4,3,4,3,3,2,3,3,2,4,2,2,2,2,2,3,2,5,5,3,2,4,3,2,3,3,3,3,4,4,3,3,1,1,2,2,4,2,4,4,23,21,35,23,31,36,30,3,50,18 - 29,18 - 24,completed undergrad uni,Not in a relationship
14,MALES,26,MARRIED FIRST TIME,NO,COMPLETED UNDERGRADUATE,WORK,YES,5,3,3,4,1,5,3,2,4,1,1,4,1,1,4,1,1,4,1,4,5,1,4,1,1,5,4,1,3,1,3,3,1,1,7,7,7,7,6,1,1,3,5,5,1,4,5,2,2,4,4,1,4,1,4,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,1,3,1,5,1,5,5,2,1,1,5,5,3,5,3,3,4,4,4,4,1,1,2,1,4,4,3,4,4,5,5,5,5,5,5,23,27,39,10,34,15,39,10,77,18 - 29,25 - 32,completed undergrad uni,Not in a relationship
316,FEMALES,60,MARRIED FIRST TIME,YES,SOME ADDITIONAL TRAINING,MONEY/FINANCES,NO,0,3,1,3,1,5,1,1,4,4,2,4,1,1,5,1,3,5,1,3,5,2,5,1,1,5,5,3,5,2,5,5,2,1,6,6,6,6,3,2,3,3,4,4,4,4,4,2,1,4,4,1,3,1,4,2,3,3,1,1,1,1,1,1,1,1,1,0,1,4,2,5,4,3,4,3,3,5,4,1,5,4,4,1,1,5,5,5,5,5,4,1,3,4,4,2,2,2,2,4,4,3,2,4,2,4,3,5,5,5,26,24,48,17,27,23,35,9,75,45+,50+,some additional training,Not in a relationship
28,MALES,27,STEADY RELATIONSHIP,NO,COMPLETED HIGHSCHOOL,WORK,NO,0,3,3,3,3,4,2,2,2,1,2,4,2,2,3,3,5,3,2,4,4,3,3,3,3,3,3,5,3,2,3,3,4,3,3,4,3,6,4,3,4,4,3,3,3,3,3,3,3,3,3,2,2,2,3,3,2,3,3,1,1,1,1,0,1,1,1,1,0,3,3,3,3,2,1,4,2,3,3,2,2,2,2,3,3,2,2,3,3,4,3,4,3,3,3,3,3,3,3,3,3,2,2,2,3,3,2,4,3,3,20,22,32,33,20,32,25,8,45,18 - 29,25 - 32,completed high school,Not in a relationship
209,MALES,70,MARRIED FIRST TIME,NO,POSTGRADUATE COMPLETED,WORK,NO, ,3,3,5,1,5,2,2,3,2,2,3,1,1,5,1,1,3,1,2,5,1,3,1,1,2,2,1,1,1,3,3,1,1,7,7,7,7,4,1,2,2,4,3,1,5,4,3,2,4,4,1,3,2,4,1,1,2,1,1,1,1,1,1,0,0,0,0,1,1,1,5,5,5,3,3,4,2,4,1,1,4,3,2,2,3,3,3,5,4,3,3,3,4,4,2,3,1,2,4,3,4,3,4,5,5,3,5,4,4,25,23,29,10,32,19,34,6,68,45+,50+,completed postgrad uni,Not in a relationship
535,FEMALES,46,DIVORCED,NO,SOME ADDITIONAL TRAINING,WORK,NO,0,3,2,4,2,4,1,1,1,1,1,4,1,1,5,2,1,3,1,4,4,1,4,2,2,4,4,1,4,1,3,4,2,1,5,6,5,5,3,4,2,4,4,3,3,4,4,5,3,4,4,1,4,1,4,4,4,1,1,1,1,1,0,0,0,1,1,0,0,2,3,5,4,5,3,2,1,5,4,2,3,2,3,4,4,3,3,4,4,5,4,4,4,4,4,2,3,2,2,4,4,1,4,4,4,3,4,4,2,2,24,25,39,14,24,30,37,5,60,45+,41 - 49,some additional training,In a relationship
518,FEMALES,39,DIVORCED,YES,COMPLETED UNDERGRADUATE,RELATIONSHIPS,NO,0,4,2,3,2,4,2,3,4,2,2,2,2,3,3,4,2,2,1,4,3,4,3,4,4,2,2,2,3,2,2,2,5,5,4,3,3,2,2,3,4,5,3,3,4,3,3,3,4,3,4,2,3,2,3,2,3,3,2,1,1,0,0,0,1,0,1,0,0,4,2,2,3,2,2,3,4,4,4,3,3,3,4,2,2,3,4,4,4,4,2,3,3,3,2,3,3,3,3,3,3,3,2,3,2,4,3,3,4,4,23,19,26,33,14,35,30,4,58,30 - 44,33 - 40,completed undergrad uni,In a relationship
377,FEMALES,55,MARRIED FIRST TIME,NO,SOME SECONDARY,FAMILY,NO,0,4,2,5,1,3,2,2,3,1,4,3,3,3,5,4,1,5,1,5,5,3,3,5,2,2,4,1,4,2,5,4,2,1,5,2,5,6,6,4,4,3,4,4,3,3,4,5,4,4,4,1,4,2,3,2,4,3,1,1,1,1,0,0,1,0,1,0,0,2,2,4,5,5,5,1,4,5,5,1,5,4,4,2,2,4,5,4,5,4,3,4,1,2,2,2,2,3,2,4,3,3,2,4,4,4,5,5,4,4,25,18,42,22,24,32,35,5,81,45+,50+,did not complete high school,Not in a relationship
254,MALES,33,MARRIED FIRST TIME,NO,COMPLETED UNDERGRADUATE,WORK,NO,0,3,1,4,1,5,1,3,1,3,2,3,1,1,3,1,1,1,1,3,3,2,3,1,1,2,3,1,2,1,2,4,1,1,6,5,7,7,6,2,2,2,3,5,5,4,4,2,1,4,4,1,3,1,4,1,4,1,1,0,1,1,0,0,0,0,1,0,1,1,1,5,4,4,4,1,1,1,2,2,3,4,3,1,1,3,1,5,5,5,2,2,3,4,4,3,1,2,2,4,4,4,4,4,5,5,5,4,5,5,27,19,26,11,31,22,39,4,64,30 - 44,33 - 40,completed undergrad uni,Not in a relationship
369,FEMALES,38,DIVORCED,NO,COMPLETED UNDERGRADUATE,WORK,NO,0,2,3,3,3,3,2,2,3,3,1,3,2,3,3,4,2,2,2,3,1,2,3,4,3,2,2,4,1,3,2,2,3,2,3,3,4,2,3,4,4,4,4,3,4,4,3,4,3,3,3,1,3,3,2,3,3,2,2,0,1,0,0,0,0,1,0,0,0,3,3,3,3,4,4,4,2,3,3,4,2,2,3,2,2,3,3,3,3,4,3,2,4,3,2,2,3,2,3,4,2,2,3,3,3,3,2,2,4,4,18,20,21,29,15,33,28,2,53,30 - 44,33 - 40,completed undergrad uni,In a relationship
231,MALES,26,SINGLE,NO,SOME ADDITIONAL TRAINING,WORK,YES,60,2,3,3,4,4,3,3,3,3,3,3,3,3,4,3,2,4,2,3,2,4,3,4,4,2,2,4,3,2,3,3,3,3,5,6,6,6,4,3,2,3,3,3,3,3,3,4,2,3,3,2,3,2,3,3,3,3,2,1,1,1,1,1,0,1,0,0,1,3,4,3,4,3,2,4,3,4,3,3,2,2,2,3,3,3,2,3,2,3,2,2,2,2,2,3,3,3,3,3,3,2,2,3,3,2,2,3,3,3,17,16,29,31,27,29,28,7,49,18 - 29,25 - 32,some additional training,In a relationship
315,FEMALES,31,MARRIED FIRST TIME,YES,SOME ADDITIONAL TRAINING,MONEY/FINANCES,YES,40,3,3,5,2,5,2,2,4,2,1,4,2,1,5,2,1,5,1,5,5,2,4,1,1,5,5,1,4,1,4,5,1,1,7,5,5,6,7,2,2,2,4,4,3,4,4,3,2,4,4,1,4,1,4,1,4,3,1,1,1,1,1,1,0,0,1,0,1,4,2,5,4,4,4,2,4,5,5,1,4,4,4,2,1,4,4,3,4,4,3,3,4,3,4,2,2,2,2,4,4,4,2,4,2,4,4,5,4,5,24,25,47,12,30,22,38,7,75,30 - 44,25 - 32,some additional training,Not in a relationship
489,MALES,27,STEADY RELATIONSHIP,NO,SOME ADDITIONAL TRAINING,MONEY/FINANCES,YES,7,1,3,3,2,4,1,1,4,2,1,4,3,4,3,2,3,1,1,4,1,1,2,3,4,1,3,2,1,3,3,4,2,1,4,5,5,4,1,1,3,3,3,3,2,3,4,3,2,3,4,1,3,2,4,3,2,2,3,0,1,1,0,0,0,0,0,0,0,4,4,2,3,4,3,4,2,3,3,4,3,3,3,2,2,4,5,3,4,5,4,3,4,2,1,3,3,3,2,4,3,2,3,2,2,2,2,2,4,4,20,22,23,22,19,25,30,2,54,18 - 29,25 - 32,some additional training,Not in a relationship
438,FEMALES,35,SINGLE,NO,POSTGRADUATE COMPLETED,"TIME (lack of time, too much to do)",YES,110,3,1,3,2,4,1,2,3,3,3,4,2,3,3,4,2,2,1,3,3,4,2,1,3,2,3,1,3,3,3,2,4,4,5,5,5,4,6,3,4,5,3,3,5,3,3,4,5,3,3,2,3,3,2,3,3,2,2,1,1,1,1,1,1,0,1,0,0,5,2,3,3,2,4,4,2,3,3,4,3,2,4,3,3,4,4,5,4,5,3,2,2,3,2,3,3,3,3,3,2,2,3,3,1,4,2,2,3,3,24,19,26,27,25,38,27,7,52,30 - 44,33 - 40,completed postgrad uni,In a relationship
419,MALES,44,MARRIED FIRST TIME,YES,SOME ADDITIONAL TRAINING,WORK,YES,100,3,2,3,2,3,1,2,3,1,2,4,2,1,3,1,1,4,1,3,3,1,2,1,2,3,3,1,2,1,2,4,1,1,5,4,5,7,7,3,1,1,4,4,1,3,4,2,2,4,4,1,3,1,3,1,4,2,1,1,1,1,0,1,1,0,0,1,0,4,4,5,3,3,2,3,4,5,5,1,3,3,3,2,4,3,4,4,4,5,3,4,3,3,4,2,2,3,2,4,4,4,3,4,2,2,3,5,4,2,22,24,29,11,28,19,37,6,61,30 - 44,41 - 49,some additional training,Not in a relationship
313,FEMALES,46,DIVORCED,YES,SOME ADDITIONAL TRAINING,MONEY/FINANCES,NO,0,4,2,5,1,5,1,1,4,1,1,4,2,1,5,3,1,4,1,5,5,1,4,1,2,5,5,1,5,2,4,5,2,1,2,3,3,2,2,2,3,3,5,3,3,4,4,2,3,4,4,2,4,2,2,3,2,3,2,1,1,1,1,0,0,1,0,0,0,1,1,5,5,5,4,3,4,4,4,2,4,4,4,2,2,4,5,4,5,5,4,4,4,3,4,1,3,2,2,3,3,2,2,3,5,5,3,4,4,4,28,27,47,15,12,24,29,5,77,45+,41 - 49,some additional training,In a relationship
538,FEMALES,28,LIVING WITH PARTNER,NO,COMPLETED HIGHSCHOOL,LIFE IN GENERAL,NO,0,5,2,4,1,5,1,1,4,1,1,4,1,1,4,1,1,4,1,5,5,1,5,2,2,4,4,1,4,1,4,4,1,1,7,7,7,7,7,2,2,1,5,4,2,4,5,2,1,4,4,1,4,1,4,1,4,1,4,1,1,1,0,0,0,1,0,0,0,1,1,4,4,5,5,1,4,5,5,1,5,5,5,1,1,4,5,4,5,5,4,4,4,4,4,1,2,2,1,4,4,4,4,1,5,5,5,5,5,5,28,28,43,12,35,16,37,4,86,18 - 29,25 - 32,completed high school,Not in a relationship
295,FEMALES,37,MARRIED FIRST TIME,NO,POSTGRADUATE COMPLETED,WORK,NO,0,4,1,4,1,4,2,2,3,2,1,3,2,1,5,5,2,1,2,4,4,4,4,2,2,4,4,1,4,2,4,4,1,1,6,6,6,6,6,2,2,2,4,4,2,4,4,2,2,4,4,1,4,1,4,2,4,4,3,1,1,1,0,0,0,0,1,0,0,3,2,4,4,4,3,3,3,4,4,2,3,4,3,2,2,4,4,5,5,4,3,3,4,3,4,2,2,2,2,4,4,3,1,2,3,4,3,4,4,4,26,23,38,22,30,20,34,4,66,30 - 44,33 - 40,completed postgrad uni,Not in a relationship
120,FEMALES,74,WIDOWED,NO,COMPLETED UNDERGRADUATE,HEALTH/ILLNESS,NO,0,5,3,4,1,4,1,4,3,2,1,4,1,1,5,1,1,5,1,4,4,1,3,1,1,4,4,1,5,1,5,4,1,1,7,7,7,6,7,2,2,1,4,4,1,4,4,1,1,4,4,1,4,1,4,1,4,1,1,1,1,1,0,1,0,1,1,1,0,2,2,5,5,4,5,1,4,4,4,2,5,4,5,1,1,5,5,3,5,5,1,3,4,4,4,2,2,2,2,4,4,4,4,4,4,4,5,4,5,5,26,23,43,10,34,16,40,7,82,45+,50+,completed undergrad uni,In a relationship
368,FEMALES,82,WIDOWED,NO,SOME ADDITIONAL TRAINING,HEALTH/ILLNESS,NO,0,4,1,4,1,4,1,2,3,2,2,4,2,1,3,3,1,3,1,3,3,1,2,1,1,1,3,1,1,1,3,3,1,1,6,5,6,6,6,3,2,3,4,4,3,4,4,3,2,3,3,1,3,1,2,1,4,1,1,1,1,1,1,1,0,1,1,0,0,1,2,5,4,5,4,2,3,4,4,5,4,5,5,2,1,1,4,5,5,5,3,3,3,3,4,2,2,2,2,4,4,4,4,4,5,4,4,1,4,5,27,23,25,12,29,24,35,7,71,45+,50+,some additional training,In a relationship
161,MALES,43,SINGLE,NO,SOME ADDITIONAL TRAINING,WORK,NO,0,3,3,4,3,4,2,2,3,1,1,4,1,2,4,1,1,3,1,4,5,2,4,1,2,4,4,1,1,1,3,4,1,1,4,4,2,2,4,3,3,3,4,4,3,3,3,3,4,4,4,1,4,1,3,3,3,2,2,1,1,1,0,1,0,1,1,1,0,2,3,5,3,4,3,2,3,4,3,3,3,3,2,3,3,3,4,3,3,4,3,4,4,4,3,2,2,3,3,4,4,2,3,3,4,3,4,3,3,3,21,25,36,12,16,29,34,7,60,30 - 44,41 - 49,some additional training,In a relationship
456,FEMALES,24,SINGLE,NO,COMPLETED UNDERGRADUATE,WORK,NO,0,2,3,4,2,4,2,2,4,3,2,4,2,1,5,3,2,4,1,5,3,2,4,1,4,5,4,3,5,3,5,3,4,3,5,5,5,4,4,2,4,4,3,4,3,4,4,3,2,3,3,2,3,1,3,3,3,2,2,1,1,1,1,0,0,0,0,0,0,2,4,4,3,5,4,3,2,3,3,3,4,4,4,3,2,4,5,3,4,4,3,2,3,3,4,3,2,2,2,3,4,2,3,3,4,2,3,3,3,4,21,23,43,26,23,27,30,4,64,18 - 29,18 - 24,completed undergrad uni,In a relationship
40,MALES,36,MARRIED FIRST TIME,YES,COMPLETED HIGHSCHOOL,WORK,NO,0,1,3,4,3,4,1,4,3,2,2,3,3,3,3,4,2,2,1,1,3,2,3,2,4,3,3,1,2,4,3,3,1,1,3,5,4,4,6,3,3,4,2,2,4,3,3,3,5,3,4,1,3,1,2,3,4,3,1,1,1,1,0,0,0,0,1,0,0,4,2,4,3,3,1,5,4,4,4,2,4,3,1,4,3,2,2,3,3,5,1,3,3,2,2,4,4,3,3,4,4,2,2,4,2,4,1,4,2,3,20,17,26,22,22,36,32,4,51,30 - 44,33 - 40,completed high school,Not in a relationship
60,MALES,45,MARRIED FIRST TIME,YES,POSTGRADUATE COMPLETED,WORK,NO,0,3,1,4,1,5,1,1,4,1,1,4,1,1,4,1,1,4,1,5,5,1,5,3,3,4,4,1,4,1,4,5,1,1,5,5,5,4,3,2,1,1,5,4,2,4,4,2,2,4,4,1,1,1,4,1,4,1,1,1,1,1,0,0,1,1,0,0,0,1,1,3,5,5,5,1,5,5,5,1,5,5,5,1,1,5,5,5,5,5,4,4,4,4,4,1,2,2,2,4,4,4,4,4,5,5,5,5,5,5,27,28,44,14,22,17,37,5,88,45+,41 - 49,completed postgrad uni,Not in a relationship
290,MALES,50,MARRIED FIRST TIME,YES,SOME ADDITIONAL TRAINING,MONEY/FINANCES,YES,200,2,2,3,3,4,3,2,3,2,1,4,1,1,3,1,1,3,1,4,4,1,3,1,2,4,4,1,3,1,4,4,1,1,3,2,4,2,3,3,3,3,4,3,3,4,3,3,3,4,4,1,4,1,4,1,4,1,1,1,1,1,0,1,1,1,0,0,0,2,3,5,4,4,4,2,5,4,4,2,4,4,4,1,2,4,2,4,3,3,3,3,4,4,4,2,3,2,3,4,4,4,4,4,4,3,4,4,5,4,19,25,36,11,14,28,40,6,72,45+,50+,some additional training,Not in a relationship
367,MALES,27,SINGLE,NO,COMPLETED UNDERGRADUATE,WORK,YES,20,2,4,3,3,3,3,2,3,2,2,3,3,3,2,2,1,2,1,2,3,2,3,1,2,1,2,1,3,1,3,3,3,2,1,2,2,1,1,3,4,3,3,2,2,3,3,4,2,4,3,1,4,3,2,2,3,1,1,1,1,1,1,0,0,0,0,1,0,3,4,4,3,4,2,5,1,3,3,2,2,4,2,5,4,2,2,2,3,3,3,3,3,2,2,3,4,3,3,4,2,3,4,4,3,2,1,4,1,2,16,19,24,16,7,31,33,5,45,18 - 29,25 - 32,completed undergrad uni,In a relationship
467,MALES,21,SINGLE,NO,COMPLETED HIGHSCHOOL,"TIME (lack of time, too much to do)",NO,0,4,1,4,1,4,2,1,4,2,1,4,1,1,5,2,1,2,1,5,5,1,5,2,2,5,5,1,5,1,5,5,1,1,6,7,5,4,3,3,2,3,5,5,2,5,5,5,2,4,4,1,4,3,4,1,3,1,1,1,1,1,0,1,0,1,1,0,1,1,1,5,4,5,4,4,3,3,5,1,5,1,1,1,1,5,4,5,5,4,4,3,4,4,4,1,1,1,1,4,2,4,4,4,5,5,2,5,5,5,26,27,47,13,25,21,37,7,72,18 - 29,18 - 24,completed high school,In a relationship
32,MALES,31,LIVING WITH PARTNER,NO,POSTGRADUATE COMPLETED,"TIME (lack of time, too much to do)",NO,0,2,3,2,3,3,3,3,2,3,3,2,3,2,2,3,1,3,3,3,2,4,1,3,3,2,2,1,4,3,2,2,4,4,3,4,3,3,3,2,3,4,2,3,3,3,3,3,3,3,3,1,3,1,3,3,3,2,1,0,1,1,0,0,0,0,1,0,0,4,4,2,2,2,2,4,3,3,3,4,3,2,2,4,4,2,4,3,3,3,2,2,2,2,3,4,3,3,3,4,4,2,3,4,2,2,2,2,2,2,16,15,23,29,16,31,32,3,42,30 - 44,25 - 32,completed postgrad uni,Not in a relationship
217,FEMALES,49,MARRIED FIRST TIME,YES,SOME ADDITIONAL TRAINING,CHILDREN,YES,150,5,1,5,1,5,1,2,4,1,1,4,1,1,3,2,1,2,1,3,3,1,3,1,2,1,3,1,3,1,4,3,1,1,5,6,6,6,5,3,3,2,5,4,2,4,4,2,1,4,4,1,4,1,4,1,4,1,1,1,1,0,0,1,0,1,1,1,1,1,1,5,5,5,5,1,3,5,5,1,5,4,3,3,3,4,5,5,5,5,3,4,4,4,4,1,2,2,2,4,4,4,4,4,5,5,5,5,3,3,30,27,28,12,28,20,40,7,80,45+,41 - 49,some additional training,Not in a relationship
58,MALES,49,MARRIED FIRST TIME,YES,SOME SECONDARY, , , ,3,4,4,4,4,4,3,3,2,2,3,4,4,5,4,1,4,1,5,5,2,3,5,3,2,4,1,5,1,5,5,5,2,5,5,5,4,4,3,3,2,4,3,2,4,4,3,3,2,1,4,3,3,4,2,2,2,2,0,1,1,1,0,1,0,0,1,0,1,3,1,2,3,3,4,3,2,2,1,3,2,3,3,2,3,3,2,2,2,2,3,3,1,1,2,3,2,2,1,2,3,3,3,5,3,2,5,3,4,17,16,43,25,23,25,24,5,52,45+,41 - 49,did not complete high school,Not in a relationship
497,FEMALES,48,MARRIED FIRST TIME,NO,COMPLETED HIGHSCHOOL,MONEY/FINANCES,NO, ,2,1,3,3,3,2,1,2,1,1,3,3,1,4,2,2,3,4,2,3,2,2,1,3,1,4,4,3,3,3,3,3,2,3,3,4,4,5,3,3,3,4,4,3,4,4,3,2,4,4,1,4,1,3,3,2,1,1,0,0,0,0,0,0,0,1,0,0,3,2,1,3,4,4,3,2,3,2,5,1,3,3,3,4,2,1,5,3,4,4,4,4,2,4,2,2,2,2,4,4,2,4,4,3,4,3,1,3,2,20,23,28,26,19,25,35,1,45,45+,41 - 49,completed high school,Not in a relationship
453,FEMALES,20,SINGLE,NO,COMPLETED HIGHSCHOOL,WORK,NO,0,3,2,3,2,5,1,3,3,1,1,1,2,2,5,4,3,3,2,4,3,3,3,2,3,4,3,3,5,3,4,4,3,2,4,6,4,2,2,5,3,4,3,4,4,3,3,4,3,4,4,2,3,2,3,1,3,3,3,0,0,1,0,0,0,0,0,0,0,3,4,2,3,2,5,4,4,4,3,2,5,3,5,1,1,5,5,4,4,5,2,4,4,3,3,3,2,3,3,3,3,4,2,2,3,2,2,4,5,5,24,20,38,28,18,34,31,1,67,18 - 29,18 - 24,completed high school,In a relationship
